Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo,rejected
0.004884005,4,0,5/4/2018 10:00,5-Apr,4009219204B,1
0.004884005,4,0,5/4/2018 10:00,6-Apr,4009219204B,1
0.003663004,3,0,5/4/2018 10:00,7-Apr,4009219204B,1
0.007317073,6,0,5/4/2018 10:00,9-Apr,4009219204B,1
0.001893939,2,0,5/4/2018 10:15,1-Jan,4009219204B,1
0,0,0,5/4/2018 10:15,10-Jan,4009219204B,0
0,0,0,5/4/2018 10:15,11-Jan,4009219204B,0
0,0,0,5/4/2018 10:15,12-Jan,4009219204B,0
0.000965251,1,0.008196721,5/4/2018 10:15,13-Jan,4009219204B,1
0.00289296,3,0.008264463,5/4/2018 10:15,14-Jan,4009219204B,1
0.00192864,2,0.008264463,5/4/2018 10:15,15-Jan,4009219204B,1
0.001926782,2,0,5/4/2018 10:15,17-Jan,4009219204B,1
0,0,0,5/4/2018 10:15,18-Jan,4009219204B,0
0.001930502,2,0.008333333,5/4/2018 10:15,19-Jan,4009219204B,1
0.001915709,2,0.008196721,5/4/2018 10:15,2-Jan,4009219204B,1
0,0,0,5/4/2018 10:15,20-Jan,4009219204B,0
0.000965251,1,0,5/4/2018 10:15,21-Jan,4009219204B,1
0.000965251,1,0,5/4/2018 10:15,22-Jan,4009219204B,1
0,0,0,5/4/2018 10:15,23-Jan,4009219204B,0
0,0,0,5/4/2018 10:15,24-Jan,4009219204B,0
0.018304432,19,0,5/4/2018 10:15,25-Jan,4009219204B,1
0.00096432,1,0,5/4/2018 10:15,26-Jan,4009219204B,1
0.002884615,3,0.008196721,5/4/2018 10:15,3-Jan,4009219204B,1
0.002884615,3,0.008196721,5/4/2018 10:15,4-Jan,4009219204B,1
0.00096432,1,0,5/4/2018 10:15,5-Jan,4009219204B,1
0.001924928,2,0,5/4/2018 10:15,7-Jan,4009219204B,1
0.000960615,1,0,5/4/2018 10:15,8-Jan,4009219204B,1
0,0,0,5/4/2018 10:15,9-Jan,4009219204B,0
0.000867303,1,0,5/4/2018 10:15,1-Feb,4009219204B,1
0.000866551,1,0,5/4/2018 10:15,2-Feb,4009219204B,1
0,0,0,5/4/2018 10:15,3-Feb,4009219204B,0
0.000868056,1,0,5/4/2018 10:15,4-Feb,4009219204B,1
0,0,0,5/4/2018 10:15,1-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,10-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,11-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,12-Mar,4009219204B,0
0.001082251,1,0,5/4/2018 10:15,13-Mar,4009219204B,1
0,0,0,5/4/2018 10:15,14-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,15-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,16-Mar,4009219204B,0
0.001083424,1,0,5/4/2018 10:15,17-Mar,4009219204B,1
0,0,0,5/4/2018 10:15,18-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,19-Mar,4009219204B,0
0.000961538,1,0,5/4/2018 10:15,2-Mar,4009219204B,1
0.001083424,1,0,5/4/2018 10:15,20-Mar,4009219204B,1
0,0,0,5/4/2018 10:15,3-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,4-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,5-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,6-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,7-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,8-Mar,4009219204B,0
0,0,0,5/4/2018 10:15,9-Mar,4009219204B,0
0.002868069,3,0,5/4/2018 10:15,1-Apr,4009219204B,1
0.002164502,2,0,5/4/2018 10:15,10-Apr,4009219204B,1
0.003243243,3,0,5/4/2018 10:15,11-Apr,4009219204B,1
0.004793864,5,0,5/4/2018 10:15,2-Apr,4009219204B,1
0.006724304,7,0,5/4/2018 10:15,3-Apr,4009219204B,1
0.00192123,2,0,5/4/2018 10:15,4-Apr,4009219204B,1
0.004324324,4,0,5/4/2018 10:15,5-Apr,4009219204B,1
0.004324324,4,0,5/4/2018 10:15,6-Apr,4009219204B,1
0.003243243,3,0,5/4/2018 10:15,7-Apr,4009219204B,1
0.006479482,6,0,5/4/2018 10:15,9-Apr,4009219204B,1
0.001669449,2,0,5/4/2018 10:30,1-Jan,4009219204B,1
0,0,0,5/4/2018 10:30,10-Jan,4009219204B,0
0,0,0,5/4/2018 10:30,11-Jan,4009219204B,0
0,0,0,5/4/2018 10:30,12-Jan,4009219204B,0
0.000852515,1,0,5/4/2018 10:30,13-Jan,4009219204B,1
0.002555366,3,0,5/4/2018 10:30,14-Jan,4009219204B,1
0.001703578,2,0,5/4/2018 10:30,15-Jan,4009219204B,1
0.001702128,2,0,5/4/2018 10:30,17-Jan,4009219204B,1
0,0,0,5/4/2018 10:30,18-Jan,4009219204B,0
0.00170503,2,0,5/4/2018 10:30,19-Jan,4009219204B,1
0.001692047,2,0,5/4/2018 10:30,2-Jan,4009219204B,1
0,0,0,5/4/2018 10:30,20-Jan,4009219204B,0
0.000852515,1,0,5/4/2018 10:30,21-Jan,4009219204B,1
0.00170503,2,0.00729927,5/4/2018 10:30,22-Jan,4009219204B,1
0,0,0,5/4/2018 10:30,23-Jan,4009219204B,0
0,0,0,5/4/2018 10:30,24-Jan,4009219204B,0
0.018723404,22,0.11378436,5/4/2018 10:30,25-Jan,4009219204B,1
0.000851789,1,0,5/4/2018 10:30,26-Jan,4009219204B,1
0.003398471,4,0.00729927,5/4/2018 10:30,3-Jan,4009219204B,1
0.002548853,3,0,5/4/2018 10:30,4-Jan,4009219204B,1
0.000851789,1,0,5/4/2018 10:30,5-Jan,4009219204B,1
0.00255102,3,0.00729927,5/4/2018 10:30,7-Jan,4009219204B,1
0.000848896,1,0,5/4/2018 10:30,8-Jan,4009219204B,1
0,0,0,5/4/2018 10:30,9-Jan,4009219204B,0
0.000766284,1,0,5/4/2018 10:30,1-Feb,4009219204B,1
0.000765697,1,0,5/4/2018 10:30,2-Feb,4009219204B,1
0,0,0,5/4/2018 10:30,3-Feb,4009219204B,0
0.000766871,1,0,5/4/2018 10:30,4-Feb,4009219204B,1
0,0,0,5/4/2018 10:30,1-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,10-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,11-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,12-Mar,4009219204B,0
0.000956938,1,0,5/4/2018 10:30,13-Mar,4009219204B,1
0,0,0,5/4/2018 10:30,14-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,15-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,16-Mar,4009219204B,0
0.000957854,1,0,5/4/2018 10:30,17-Mar,4009219204B,1
0,0,0,5/4/2018 10:30,18-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,19-Mar,4009219204B,0
0.000849618,1,0,5/4/2018 10:30,2-Mar,4009219204B,1
0.000957854,1,0,5/4/2018 10:30,20-Mar,4009219204B,1
0,0,0,5/4/2018 10:30,3-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,4-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,5-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,6-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,7-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,8-Mar,4009219204B,0
0,0,0,5/4/2018 10:30,9-Mar,4009219204B,0
0.003378378,4,0.007246377,5/4/2018 10:30,1-Apr,4009219204B,1
0.001912046,2,0,5/4/2018 10:30,10-Apr,4009219204B,1
0.003820439,4,0.008196721,5/4/2018 10:30,11-Apr,4009219204B,1
0.004240882,5,0,5/4/2018 10:30,2-Apr,4009219204B,1
0.005942275,7,0,5/4/2018 10:30,3-Apr,4009219204B,1
0.001697793,2,0,5/4/2018 10:30,4-Apr,4009219204B,1
0.003820439,4,0,5/4/2018 10:30,5-Apr,4009219204B,1
0.003820439,4,0,5/4/2018 10:30,6-Apr,4009219204B,1
0.00286533,3,0,5/4/2018 10:30,7-Apr,4009219204B,1
0.005725191,6,0,5/4/2018 10:30,9-Apr,4009219204B,1
0.001511716,2,0,5/4/2018 10:45,1-Jan,4009219204B,1
0,0,0,5/4/2018 10:45,10-Jan,4009219204B,0
0,0,0,5/4/2018 10:45,11-Jan,4009219204B,0
0,0,0,5/4/2018 10:45,12-Jan,4009219204B,0
0.000771605,1,0,5/4/2018 10:45,13-Jan,4009219204B,1
0.00231303,3,0,5/4/2018 10:45,14-Jan,4009219204B,1
0.00154202,2,0,5/4/2018 10:45,15-Jan,4009219204B,1
0.001540832,2,0,5/4/2018 10:45,17-Jan,4009219204B,1
0,0,0,5/4/2018 10:45,18-Jan,4009219204B,0
0.00154321,2,0,5/4/2018 10:45,19-Jan,4009219204B,1
0.001532567,2,0,5/4/2018 10:45,2-Jan,4009219204B,1
0,0,0,5/4/2018 10:45,20-Jan,4009219204B,0
0.000771605,1,0,5/4/2018 10:45,21-Jan,4009219204B,1
0.00154321,2,0,5/4/2018 10:45,22-Jan,4009219204B,1
0,0,0,5/4/2018 10:45,23-Jan,4009219204B,0
0,0,0,5/4/2018 10:45,24-Jan,4009219204B,0
0.018489985,24,0.045990685,5/4/2018 10:45,25-Jan,4009219204B,1
0.00077101,1,0,5/4/2018 10:45,26-Jan,4009219204B,1
0.003076923,4,0,5/4/2018 10:45,3-Jan,4009219204B,1
0.002307692,3,0,5/4/2018 10:45,4-Jan,4009219204B,1
0.00077101,1,0,5/4/2018 10:45,5-Jan,4009219204B,1
0.002309469,3,0,5/4/2018 10:45,7-Jan,4009219204B,1
0.00076864,1,0,5/4/2018 10:45,8-Jan,4009219204B,1
0,0,0,5/4/2018 10:45,9-Jan,4009219204B,0
0.000693481,1,0,5/4/2018 10:45,1-Feb,4009219204B,1
0.000693001,1,0,5/4/2018 10:45,2-Feb,4009219204B,1
0,0,0,5/4/2018 10:45,3-Feb,4009219204B,0
0.000693963,1,0,5/4/2018 10:45,4-Feb,4009219204B,1
0,0,0,5/4/2018 10:45,1-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,10-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,11-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,12-Mar,4009219204B,0
0.000866551,1,0,5/4/2018 10:45,13-Mar,4009219204B,1
0,0,0,5/4/2018 10:45,14-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,15-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,16-Mar,4009219204B,0
0.000867303,1,0,5/4/2018 10:45,17-Mar,4009219204B,1
0,0,0,5/4/2018 10:45,18-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,19-Mar,4009219204B,0
0.000769823,1,0,5/4/2018 10:45,2-Mar,4009219204B,1
0.000867303,1,0,5/4/2018 10:45,20-Mar,4009219204B,1
0,0,0,5/4/2018 10:45,3-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,4-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,5-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,6-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,7-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,8-Mar,4009219204B,0
0,0,0,5/4/2018 10:45,9-Mar,4009219204B,0
0.003055768,4,0,5/4/2018 10:45,1-Apr,4009219204B,1
0.001731602,2,0,5/4/2018 10:45,10-Apr,4009219204B,1
0.003460208,4,0,5/4/2018 10:45,11-Apr,4009219204B,1
0.004608295,6,0.008130081,5/4/2018 10:45,2-Apr,4009219204B,1
0.005380477,7,0,5/4/2018 10:45,3-Apr,4009219204B,1
0.001537279,2,0,5/4/2018 10:45,4-Apr,4009219204B,1
0.003460208,4,0,5/4/2018 10:45,5-Apr,4009219204B,1
0.00432526,5,0.009174312,5/4/2018 10:45,6-Apr,4009219204B,1
0.002595156,3,0,5/4/2018 10:45,7-Apr,4009219204B,1
0.005185825,6,0,5/4/2018 10:45,9-Apr,4009219204B,1
0.001380262,2,0,5/4/2018 11:00,1-Jan,4009219204B,1
0,0,0,5/4/2018 11:00,10-Jan,4009219204B,0
0,0,0,5/4/2018 11:00,11-Jan,4009219204B,0
0,0,0,5/4/2018 11:00,12-Jan,4009219204B,0
0.00070373,1,0,5/4/2018 11:00,13-Jan,4009219204B,1
0.002109705,3,0,5/4/2018 11:00,14-Jan,4009219204B,1
0.00140647,2,0,5/4/2018 11:00,15-Jan,4009219204B,1
0.001405481,2,0,5/4/2018 11:00,17-Jan,4009219204B,1
0,0,0,5/4/2018 11:00,18-Jan,4009219204B,0
0.00140746,2,0,5/4/2018 11:00,19-Jan,4009219204B,1
0.001398601,2,0,5/4/2018 11:00,2-Jan,4009219204B,1
0,0,0,5/4/2018 11:00,20-Jan,4009219204B,0
0.00070373,1,0,5/4/2018 11:00,21-Jan,4009219204B,1
0.00140746,2,0,5/4/2018 11:00,22-Jan,4009219204B,1
0,0,0,5/4/2018 11:00,23-Jan,4009219204B,0
0,0,0,5/4/2018 11:00,24-Jan,4009219204B,0
0.017568517,25,0.008,5/4/2018 11:00,25-Jan,4009219204B,1
0.000703235,1,0,5/4/2018 11:00,26-Jan,4009219204B,1
0.002807018,4,0,5/4/2018 11:00,3-Jan,4009219204B,1
0.002105263,3,0,5/4/2018 11:00,4-Jan,4009219204B,1
0.000703235,1,0,5/4/2018 11:00,5-Jan,4009219204B,1
0.002106742,3,0,5/4/2018 11:00,7-Jan,4009219204B,1
0.000701262,1,0,5/4/2018 11:00,8-Jan,4009219204B,1
0,0,0,5/4/2018 11:00,9-Jan,4009219204B,0
0.000632911,1,0,5/4/2018 11:00,1-Feb,4009219204B,1
0.000632511,1,0,5/4/2018 11:00,2-Feb,4009219204B,1
0,0,0,5/4/2018 11:00,3-Feb,4009219204B,0
0.000633312,1,0,5/4/2018 11:00,4-Feb,4009219204B,1
0,0,0,5/4/2018 11:00,1-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,10-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,11-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,12-Mar,4009219204B,0
0.000789889,1,0,5/4/2018 11:00,13-Mar,4009219204B,1
0,0,0,5/4/2018 11:00,14-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,15-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,16-Mar,4009219204B,0
0.000790514,1,0,5/4/2018 11:00,17-Mar,4009219204B,1
0,0,0,5/4/2018 11:00,18-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,19-Mar,4009219204B,0
0.000701754,1,0,5/4/2018 11:00,2-Mar,4009219204B,1
0.000790514,1,0,5/4/2018 11:00,20-Mar,4009219204B,1
0,0,0,5/4/2018 11:00,3-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,4-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,5-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,6-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,7-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,8-Mar,4009219204B,0
0,0,0,5/4/2018 11:00,9-Mar,4009219204B,0
0.002783577,4,0,5/4/2018 11:00,1-Apr,4009219204B,1
0.001578532,2,0,5/4/2018 11:00,10-Apr,4009219204B,1
0.003154574,4,0,5/4/2018 11:00,11-Apr,4009219204B,1
0.005602241,8,0.044895669,5/4/2018 11:00,2-Apr,4009219204B,1
0.004905396,7,0,5/4/2018 11:00,3-Apr,4009219204B,1
0.001401542,2,0,5/4/2018 11:00,4-Apr,4009219204B,1
0.003154574,4,0,5/4/2018 11:00,5-Apr,4009219204B,1
0.003943218,5,0,5/4/2018 11:00,6-Apr,4009219204B,1
0.002365931,3,0,5/4/2018 11:00,7-Apr,4009219204B,1
0.004728132,6,0,5/4/2018 11:00,9-Apr,4009219204B,1
0.001274697,2,0,5/4/2018 11:15,1-Jan,4009219204B,1
0,0,0,5/4/2018 11:15,10-Jan,4009219204B,0
0,0,0,5/4/2018 11:15,11-Jan,4009219204B,0
0,0,0,5/4/2018 11:15,12-Jan,4009219204B,0
0.000649351,1,0,5/4/2018 11:15,13-Jan,4009219204B,1
0.001946788,3,0,5/4/2018 11:15,14-Jan,4009219204B,1
0.001297859,2,0,5/4/2018 11:15,15-Jan,4009219204B,1
0.001297017,2,0,5/4/2018 11:15,17-Jan,4009219204B,1
0,0,0,5/4/2018 11:15,18-Jan,4009219204B,0
0.001298701,2,0,5/4/2018 11:15,19-Jan,4009219204B,1
0.001291156,2,0,5/4/2018 11:15,2-Jan,4009219204B,1
0,0,0,5/4/2018 11:15,20-Jan,4009219204B,0
0.000649351,1,0,5/4/2018 11:15,21-Jan,4009219204B,1
0.001298701,2,0,5/4/2018 11:15,22-Jan,4009219204B,1
0,0,0,5/4/2018 11:15,23-Jan,4009219204B,0
0,0,0,5/4/2018 11:15,24-Jan,4009219204B,0
0.016212711,25,0,5/4/2018 11:15,25-Jan,4009219204B,1
0.000648929,1,0,5/4/2018 11:15,26-Jan,4009219204B,1
0.003238342,5,0.008403361,5/4/2018 11:15,3-Jan,4009219204B,1
0.001943005,3,0,5/4/2018 11:15,4-Jan,4009219204B,1
0.000648929,1,0,5/4/2018 11:15,5-Jan,4009219204B,1
0.001944264,3,0,5/4/2018 11:15,7-Jan,4009219204B,1
0.000647249,1,0,5/4/2018 11:15,8-Jan,4009219204B,1
0,0,0,5/4/2018 11:15,9-Jan,4009219204B,0
0.000583771,1,0,5/4/2018 11:15,1-Feb,4009219204B,1
0.000583431,1,0,5/4/2018 11:15,2-Feb,4009219204B,1
0,0,0,5/4/2018 11:15,3-Feb,4009219204B,0
0.000584112,1,0,5/4/2018 11:15,4-Feb,4009219204B,1
0.000646412,1,0.008264463,5/4/2018 11:15,1-Mar,4009219204B,1
0.001296176,2,0.047140452,5/4/2018 11:15,10-Mar,4009219204B,1
0,0,0,5/4/2018 11:15,11-Mar,4009219204B,0
0,0,0,5/4/2018 11:15,12-Mar,4009219204B,0
0.001457726,2,0.018867925,5/4/2018 11:15,13-Mar,4009219204B,1
0.000729395,1,0.009433962,5/4/2018 11:15,14-Mar,4009219204B,1
0.000728863,1,0.009345794,5/4/2018 11:15,15-Mar,4009219204B,1
0.000728863,1,0.009345794,5/4/2018 11:15,16-Mar,4009219204B,1
0.001457726,2,0.009345794,5/4/2018 11:15,17-Mar,4009219204B,1
0.001458789,2,0.05336655,5/4/2018 11:15,18-Mar,4009219204B,1
0,0,0,5/4/2018 11:15,19-Mar,4009219204B,0
0.001294498,2,0.008333333,5/4/2018 11:15,2-Mar,4009219204B,1
0.000729927,1,0,5/4/2018 11:15,20-Mar,4009219204B,1
0.000648508,1,0.008403361,5/4/2018 11:15,3-Mar,4009219204B,1
0,0,0,5/4/2018 11:15,4-Mar,4009219204B,0
0,0,0,5/4/2018 11:15,5-Mar,4009219204B,0
0,0,0,5/4/2018 11:15,6-Mar,4009219204B,0
0,0,0,5/4/2018 11:15,7-Mar,4009219204B,0
0,0,0,5/4/2018 11:15,8-Mar,4009219204B,0
0.000648508,1,0.008333333,5/4/2018 11:15,9-Mar,4009219204B,1
0.002570694,4,0,5/4/2018 11:15,1-Apr,4009219204B,1
0.001456664,2,0,5/4/2018 11:15,10-Apr,4009219204B,1
0.002911208,4,0,5/4/2018 11:15,11-Apr,4009219204B,1
0.005171299,8,0,5/4/2018 11:15,2-Apr,4009219204B,1
0.004527814,7,0,5/4/2018 11:15,3-Apr,4009219204B,1
0.001293661,2,0,5/4/2018 11:15,4-Apr,4009219204B,1
0.002911208,4,0,5/4/2018 11:15,5-Apr,4009219204B,1
0.00363901,5,0,5/4/2018 11:15,6-Apr,4009219204B,1
0.002183406,3,0,5/4/2018 11:15,7-Apr,4009219204B,1
0.004363636,6,0,5/4/2018 11:15,9-Apr,4009219204B,1
0.001232286,2,0,5/4/2018 11:30,1-Jan,4009219204B,1
0,0,0,5/4/2018 11:30,10-Jan,4009219204B,0
0,0,0,5/4/2018 11:30,11-Jan,4009219204B,0
0,0,0,5/4/2018 11:30,12-Jan,4009219204B,0
0.000627746,1,0,5/4/2018 11:30,13-Jan,4009219204B,1
0.001882058,3,0,5/4/2018 11:30,14-Jan,4009219204B,1
0.001254705,2,0,5/4/2018 11:30,15-Jan,4009219204B,1
0.001253918,2,0,5/4/2018 11:30,17-Jan,4009219204B,1
0,0,0,5/4/2018 11:30,18-Jan,4009219204B,0
0.001255493,2,0,5/4/2018 11:30,19-Jan,4009219204B,1
0.001248439,2,0,5/4/2018 11:30,2-Jan,4009219204B,1
0,0,0,5/4/2018 11:30,20-Jan,4009219204B,0
0.000627746,1,0,5/4/2018 11:30,21-Jan,4009219204B,1
0.001255493,2,0,5/4/2018 11:30,22-Jan,4009219204B,1
0,0,0,5/4/2018 11:30,23-Jan,4009219204B,0
0,0,0,5/4/2018 11:30,24-Jan,4009219204B,0
0.015673981,25,0,5/4/2018 11:30,25-Jan,4009219204B,1
0.000627353,1,0,5/4/2018 11:30,26-Jan,4009219204B,1
0.003757044,6,0.018867925,5/4/2018 11:30,3-Jan,4009219204B,1
0.001878522,3,0,5/4/2018 11:30,4-Jan,4009219204B,1
0.000627353,1,0,5/4/2018 11:30,5-Jan,4009219204B,1
0.001879699,3,0,5/4/2018 11:30,7-Jan,4009219204B,1
0.000625782,1,0,5/4/2018 11:30,8-Jan,4009219204B,1
0,0,0,5/4/2018 11:30,9-Jan,4009219204B,0
0.000564334,1,0,5/4/2018 11:30,1-Feb,4009219204B,1
0.000564016,1,0,5/4/2018 11:30,2-Feb,4009219204B,1
0,0,0,5/4/2018 11:30,3-Feb,4009219204B,0
0.000564653,1,0,5/4/2018 11:30,4-Feb,4009219204B,1
0.000625,1,0,5/4/2018 11:30,1-Mar,4009219204B,1
0.001253133,2,0,5/4/2018 11:30,10-Mar,4009219204B,1
0,0,0,5/4/2018 11:30,11-Mar,4009219204B,0
0,0,0,5/4/2018 11:30,12-Mar,4009219204B,0
0.001409443,2,0,5/4/2018 11:30,13-Mar,4009219204B,1
0.000705219,1,0,5/4/2018 11:30,14-Mar,4009219204B,1
0.000704722,1,0,5/4/2018 11:30,15-Mar,4009219204B,1
0.000704722,1,0,5/4/2018 11:30,16-Mar,4009219204B,1
0.001409443,2,0,5/4/2018 11:30,17-Mar,4009219204B,1
0.001410437,2,0,5/4/2018 11:30,18-Mar,4009219204B,1
0,0,0,5/4/2018 11:30,19-Mar,4009219204B,0
0.001251564,2,0,5/4/2018 11:30,2-Mar,4009219204B,1
0.000705716,1,0,5/4/2018 11:30,20-Mar,4009219204B,1
0.000626959,1,0,5/4/2018 11:30,3-Mar,4009219204B,1
0,0,0,5/4/2018 11:30,4-Mar,4009219204B,0
0,0,0,5/4/2018 11:30,5-Mar,4009219204B,0
0,0,0,5/4/2018 11:30,6-Mar,4009219204B,0
0,0,0,5/4/2018 11:30,7-Mar,4009219204B,0
0,0,0,5/4/2018 11:30,8-Mar,4009219204B,0
0.000626959,1,0,5/4/2018 11:30,9-Mar,4009219204B,1
0.002487562,4,0,5/4/2018 11:30,1-Apr,4009219204B,1
0.001409443,2,0,5/4/2018 11:30,10-Apr,4009219204B,1
0.002816901,4,0,5/4/2018 11:30,11-Apr,4009219204B,1
0.005003127,8,0,5/4/2018 11:30,2-Apr,4009219204B,1
0.004380476,7,0,5/4/2018 11:30,3-Apr,4009219204B,1
0.001251564,2,0,5/4/2018 11:30,4-Apr,4009219204B,1
0.002816901,4,0,5/4/2018 11:30,5-Apr,4009219204B,1
0.003521127,5,0,5/4/2018 11:30,6-Apr,4009219204B,1
0.002112676,3,0,5/4/2018 11:30,7-Apr,4009219204B,1
0.004222379,6,0,5/4/2018 11:30,9-Apr,4009219204B,1
0.001135718,2,0,5/4/2018 11:45,1-Jan,4009219204B,1
0,0,0,5/4/2018 11:45,10-Jan,4009219204B,0
0,0,0,5/4/2018 11:45,11-Jan,4009219204B,0
0,0,0,5/4/2018 11:45,12-Jan,4009219204B,0
0.000578035,1,0,5/4/2018 11:45,13-Jan,4009219204B,1
0.001733102,3,0,5/4/2018 11:45,14-Jan,4009219204B,1
0.001155402,2,0,5/4/2018 11:45,15-Jan,4009219204B,1
0.001154734,2,0,5/4/2018 11:45,17-Jan,4009219204B,1
0,0,0,5/4/2018 11:45,18-Jan,4009219204B,0
0.001156069,2,0,5/4/2018 11:45,19-Jan,4009219204B,1
0.001150086,2,0,5/4/2018 11:45,2-Jan,4009219204B,1
0,0,0,5/4/2018 11:45,20-Jan,4009219204B,0
0.000578369,1,0,5/4/2018 11:45,21-Jan,4009219204B,1
0.001156738,2,0,5/4/2018 11:45,22-Jan,4009219204B,1
0,0,0,5/4/2018 11:45,23-Jan,4009219204B,0
0,0,0,5/4/2018 11:45,24-Jan,4009219204B,0
0.01502022,26,0.007352941,5/4/2018 11:45,25-Jan,4009219204B,1
0.000578035,1,0,5/4/2018 11:45,26-Jan,4009219204B,1
0.003460208,6,0,5/4/2018 11:45,3-Jan,4009219204B,1
0.001730104,3,0,5/4/2018 11:45,4-Jan,4009219204B,1
0.000577701,1,0,5/4/2018 11:45,5-Jan,4009219204B,1
0.001731102,3,0,5/4/2018 11:45,7-Jan,4009219204B,1
0.000576369,1,0,5/4/2018 11:45,8-Jan,4009219204B,1
0,0,0,5/4/2018 11:45,9-Jan,4009219204B,0
0.000520021,1,0,5/4/2018 11:45,1-Feb,4009219204B,1
0.000519751,1,0,5/4/2018 11:45,2-Feb,4009219204B,1
0,0,0,5/4/2018 11:45,3-Feb,4009219204B,0
0.000520291,1,0,5/4/2018 11:45,4-Feb,4009219204B,1
0.000576037,1,0,5/4/2018 11:45,1-Mar,4009219204B,1
0.001154734,2,0,5/4/2018 11:45,10-Mar,4009219204B,1
0,0,0,5/4/2018 11:45,11-Mar,4009219204B,0
0,0,0,5/4/2018 11:45,12-Mar,4009219204B,0
0.001298701,2,0,5/4/2018 11:45,13-Mar,4009219204B,1
0.000649773,1,0,5/4/2018 11:45,14-Mar,4009219204B,1
0.000649351,1,0,5/4/2018 11:45,15-Mar,4009219204B,1
0.000649351,1,0,5/4/2018 11:45,16-Mar,4009219204B,1
0.001298701,2,0,5/4/2018 11:45,17-Mar,4009219204B,1
0.001299545,2,0,5/4/2018 11:45,18-Mar,4009219204B,1
0,0,0,5/4/2018 11:45,19-Mar,4009219204B,0
0.001153403,2,0,5/4/2018 11:45,2-Mar,4009219204B,1
0.000650195,1,0,5/4/2018 11:45,20-Mar,4009219204B,1
0.000577701,1,0,5/4/2018 11:45,3-Mar,4009219204B,1
0,0,0,5/4/2018 11:45,4-Mar,4009219204B,0
0,0,0,5/4/2018 11:45,5-Mar,4009219204B,0
0,0,0,5/4/2018 11:45,6-Mar,4009219204B,0
0,0,0,5/4/2018 11:45,7-Mar,4009219204B,0
0,0,0,5/4/2018 11:45,8-Mar,4009219204B,0
0.000577701,1,0,5/4/2018 11:45,9-Mar,4009219204B,1
0.002290951,4,0,5/4/2018 11:45,1-Apr,4009219204B,1
0.001297859,2,0,5/4/2018 11:45,10-Apr,4009219204B,1
0.002594034,4,0,5/4/2018 11:45,11-Apr,4009219204B,1
0.004608295,8,0,5/4/2018 11:45,2-Apr,4009219204B,1
0.004610951,8,0.00729927,5/4/2018 11:45,3-Apr,4009219204B,1
0.001152738,2,0,5/4/2018 11:45,4-Apr,4009219204B,1
0.002594034,4,0,5/4/2018 11:45,5-Apr,4009219204B,1
0.003242542,5,0,5/4/2018 11:45,6-Apr,4009219204B,1
0.001945525,3,0,5/4/2018 11:45,7-Apr,4009219204B,1
0.003888529,6,0,5/4/2018 11:45,9-Apr,4009219204B,1
0.001052632,2,0,5/4/2018 12:00,1-Jan,4009219204B,1
0,0,0,5/4/2018 12:00,10-Jan,4009219204B,0
